date,TMP_mea,TMP_max,TMP_min,APCP,APCPRA,SSD,GSR,DLR,RH,Pref
2023-09-10,22.314970016479492,27.307889938354492,19.072650909423828,0.0,0.0,9.290579795837402,20.628963470458984,34.842133,88.659706,Hokkaido
2023-09-11,22.868370056152344,26.39084815979004,18.316951751708984,0.9974490404129028,0.0,0.20287613570690155,3.674959659576416,35.85868,96.06741,Hokkaido
2023-09-12,22.342578887939453,25.568117141723633,20.23029327392578,52.3997688293457,39.29999923706055,0.5225064158439636,6.383030891418457,35.748375,95.24132,Hokkaido
2023-09-13,22.618553161621094,26.049222946166992,19.458595275878906,0.0,0.0,6.54013204574585,16.322185516357422,34.291924,89.92603,Hokkaido
2023-09-14,19.428543090820312,21.30872917175293,16.414186477661133,34.6771240234375,32.0,0.004372294992208481,2.313188314437866,33.989796,96.975586,Hokkaido
2023-09-15,18.16397476196289,22.87510108947754,14.24426555633545,0.0,0.0,2.928617477416992,12.992594718933105,31.603443,85.63036,Hokkaido
2023-09-16,19.947505950927734,25.15407371520996,15.062026023864746,0.0,0.0,5.304786205291748,16.672119140625,32.25222,84.45616,Hokkaido
2023-09-17,21.23476791381836,26.16963005065918,15.259477615356445,0.0,0.6000000238418579,1.6723591089248657,12.347762107849121,34.138866,90.25749,Hokkaido
2023-09-18,23.96172332763672,27.744611740112305,20.752227783203125,2.2900454998016357,3.0999999046325684,4.15151834487915,12.6814603805542,35.907433,87.72442,Hokkaido
2023-09-19,21.164791107177734,24.475326538085938,18.17534065246582,11.014909744262695,10.300000190734863,3.4927492141723633,7.332422733306885,33.53426,93.0421,Hokkaido
2023-09-20,17.844816207885742,22.414255142211914,10.262331008911133,0.0,0.0,3.811034917831421,11.095020294189453,30.236162,74.696594,Hokkaido
2023-09-21,15.058257102966309,18.92656707763672,10.951240539550781,4.452220439910889,6.699999809265137,0.08674907684326172,3.6584291458129883,32.313183,88.44832,Hokkaido
2023-09-22,16.24956703186035,22.08050537109375,11.04626750946045,0.0,0.0,10.190451622009277,19.197668075561523,27.720676,77.28363,Hokkaido
2023-09-23,14.847373962402344,21.074989318847656,9.315937995910645,1.5329675674438477,2.0,6.567627429962158,11.884199142456055,27.715544,84.83007,Hokkaido
2023-09-24,14.338324546813965,20.686965942382812,7.953744888305664,0.0,0.0,10.393860816955566,18.562442779541016,26.47314,76.43062,Hokkaido
2023-09-25,17.31968879699707,22.814250946044922,9.74472713470459,0.0,0.20000000298023224,3.159214735031128,9.465253829956055,31.056274,81.19237,Hokkaido
2023-09-26,19.8080997467041,24.544921875,14.698263168334961,1.6377533674240112,1.0,3.200178623199463,11.302902221679688,32.59745,91.24309,Hokkaido
2023-09-27,18.32561492919922,23.425649642944336,14.146594047546387,0.0,0.0,7.61108922958374,15.940091133117676,31.648426,89.224464,Hokkaido
2023-09-28,17.31602668762207,20.27337646484375,13.636390686035156,47.70901870727539,39.099998474121094,0.36248981952667236,1.653505563735962,32.658337,97.532455,Hokkaido
2023-09-29,16.320117950439453,22.493112564086914,9.615663528442383,0.0,0.0,9.330211639404297,17.405981063842773,28.851938,79.99276,Hokkaido
2023-09-30,16.589113235473633,20.679378509521484,10.111002922058105,1.1277152299880981,1.899999976158142,0.09621273726224899,6.134013652801514,30.7548,85.57829,Hokkaido
2023-10-01,16.992267608642578,22.925535202026367,11.384908676147461,0.0,0.5,7.766219615936279,14.827993392944336,29.8262,84.923584,Hokkaido
2023-10-02,14.064483642578125,19.1423397064209,8.643380165100098,5.109157085418701,6.099999904632568,5.955244064331055,13.037364959716797,28.42631,73.96357,Hokkaido
